
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.885135135135135","0.08920629490249747","0.09504148135477297","148","3922","26.5"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.06","0.0967088607594936","0.09490717299578055","150","4378","29.186666666666667"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.8129032258064517","0.09456921192323389","0.09513066557778704","155","4436","28.61935483870968"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","14","2.2133333333333334","0.0951898734177215","0.09488607594936749","150","4286","28.573333333333334"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","2.0258064516129033","0.09452837893017552","0.09509187423438137","155","4380","28.258064516129032"
"10","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.5149253731343284","0.16890232382391837","0.09501700358964726","268","14118","52.67910447761194"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","6","1.6777777777777778","0.16139240506329128","0.0950339896858885","270","13520","50.074074074074076"
"1","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","7","1.4753521126760563","0.17788375824567645","0.09518185059725481","284","15774","55.54225352112676"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.5664335664335665","0.17334248030450566","0.09507723289368819","286","15426","53.93706293706294"
"5","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.4577464788732395","0.167832947049385","0.09512725084685414","284","14880","52.394366197183096"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","7","1.5845070422535212","0.17269121055446604","0.09511610804064918","284","15250","53.69718309859155"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","12","1.686206896551724","0.17407245744216507","0.09513967699694492","290","15608","53.820689655172416"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.65359477124183","0.18346157028212132","0.09508356085049963","306","17378","56.790849673202615"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","15","1.7395833333333333","0.17747890295358648","0.09497296940928246","288","15890","55.173611111111114"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","12","1.7093425605536332","0.1775217905479393","0.09510862423897348","289","15940","55.155709342560556"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","7","1.9037037037037037","0.1609001406469761","0.09504102203469311","270","13368","49.51111111111111"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.8133802816901408","0.17101978962381892","0.0951161080406494","284","15006","52.83802816901409"
"1","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.7288732394366197","0.17732661793546103","0.09515845070422546","284","15608","54.95774647887324"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","1.9275862068965517","0.17287210824967258","0.0951931470973375","290","15424","53.186206896551724"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","2.0528169014084505","0.17126493136031387","0.09509827955072203","284","14964","52.690140845070424"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","2.306338028169014","0.16843465858441792","0.09509270814762005","284","14634","51.528169014084504"
"10","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","1.5146771037181996","0.3111422130842976","0.09501783546780873","511","49846","97.54598825831702"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.6472868217054264","0.30947649887155304","0.09507101854577404","516","49894","96.6937984496124"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.510166358595194","0.3251830880460466","0.09511570228596755","541","55144","101.92975970425138"
"1","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","1.5853658536585367","0.32825895931792787","0.09510235827772007","533","54886","102.97560975609755"
"5","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","1.470479704797048","0.32354383670418935","0.09513230417114193","542","55026","101.5239852398524"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","1.5662431941923776","0.33115853798616957","0.09512106871281067","551","57172","103.76043557168784"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","16","1.6197440585009142","0.3337421609237965","0.09500728947307435","547","57248","104.6581352833638"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","14","1.6848816029143898","0.32937907818588413","0.0951211639113686","549","56520","102.95081967213115"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.879120879120879","0.3255668382250658","0.09514767932489321","546","55576","101.78754578754578"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","1.5714285714285714","0.34179420456049026","0.09508997485996584","574","61438","107.03484320557492"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","9","1.821705426356589","0.30902266705916964","0.09506365911097958","516","49698","96.31395348837209"
"1","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.825515947467167","0.32455411214287394","0.0951278884745993","533","54042","101.3921200750469"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","15","1.9143897996357013","0.3273961863918283","0.0951107883147716","549","55966","101.94171220400729"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","12","1.7356746765249538","0.32439926062846597","0.0950706614567488","541","54788","101.27171903881701"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","17","1.8574040219378427","0.3318214426214334","0.09500266123620116","547","56666","103.59414990859233"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.018484288354898","0.3217319076253533","0.0950893797234379","541","54154","100.09981515711645"
"10","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.4964028776978417","0.5826297370783307","0.09508566745157288","973","178432","183.38335046248716"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.620020429009193","0.5829572930269853","0.09510091671946352","979","179358","183.2053115423902"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","12","1.657996146435453","0.6174727445672048","0.09513914294773484","1038","201662","194.27938342967244"
"5","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.4805068226120857","0.6104572260468336","0.09508907641819109","1026","197094","192.09941520467837"
"1","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.6420845624385447","0.6106443622966531","0.09509727045293515","1017","195332","192.06686332350048"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","14","1.5348615090735434","0.6260563635704187","0.09510203958265318","1047","206280","197.02005730659025"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","16","1.6863679694947569","0.6245067635240302","0.09514637207225973","1049","205910","196.29170638703528"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","18","1.6436893203883496","0.6157920609561255","0.09507373724960222","1030","199472","193.6621359223301"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","14","1.8281853281853282","0.6157873515468455","0.09512884267631116","1036","200302","193.34169884169884"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","10","1.521256931608133","0.6446161585437202","0.09508031306301279","1082","219520","202.88354898336414"
"5","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.713450292397661","0.6106422878574777","0.09511899474424523","1026","196794","191.80701754385964"
"8","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","15","2.0135135135135136","0.6165632178290398","0.09512151165632243","1036","200286","193.32625482625483"
"9","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","17","1.88465204957102","0.6256410565819168","0.0951487854617441","1049","205936","196.3164918970448"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","19","1.840776699029126","0.6139670640285108","0.09506421285486122","1030","198624","192.8388349514563"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.7846580406654344","0.6430134069585147","0.09508996466927233","1082","218530","201.96857670979668"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","20","2.0475728155339805","0.6128855843677022","0.09507220105690195","1030","197962","192.19611650485436"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","12","1.9935304990757856","0.6432239874587602","0.0950943517630286","1082","218352","201.80406654343807"
"7","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","21","2.290291262135922","0.6127073860145007","0.09508541231412171","1030","197476","191.7242718446602"
"3","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","2.233826247689464","0.6427560307915481","0.09510751304429343","1082","217738","201.2365988909427"
"6","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.8215348007138608","1","0.09512195121951639","1681","528806","314.5782272456871"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","0","0","0","0","11","0","0"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","1","1.2380952380952381","0.012658227848101264","0.09516274864376129","21","74","3.5238095238095237"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","2","1.3902439024390243","0.02531645569620253","0.09506020376659463","41","296","7.219512195121951"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","3","1.5121951219512195","0.02361840074096944","0.09500617474529172","41","264","6.439024390243903"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","4","1.4320987654320987","0.05133614627285511","0.09499140490701663","81","1252","15.45679012345679"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","5","1.519736842105263","0.09339606928714193","0.09493462691539001","152","4380","28.81578947368421"
"4","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","13","1.8976799524092802","1","0.09512195121951716","1681","528842","314.5996430696014"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","0","0","0","0","11","0","0"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","1","1.0909090909090908","0.004602991944764097","0.09539700805523588","11","14","1.2727272727272727"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","2","1.45","0.010443037974683544","0.09522151898734155","20","52","2.6"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","3","1.5","0.011075949367088608","0.09518987341772134","20","54","2.7"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","4","1.368421052631579","0.022651565622918056","0.09514490339773451","38","252","6.631578947368421"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","5","1.3783783783783783","0.04738282586383851","0.09507355456722566","74","1058","14.297297297297296"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","6","1.6216216216216217","0.04567225453301401","0.09502651385562788","74","1000","13.513513513513514"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","7","1.4930555555555556","0.0908491561181435","0.0950817510548525","144","4024","27.944444444444443"
"11","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","6","1.484641638225256","0.17836004665831437","0.09505659480710271","293","16306","55.6518771331058"
"12","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.483754512635379","0.16905817301101306","0.09501439473563977","277","14628","52.808664259927795"
"10","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","11","1.6954193932183224","1","0.09512195121951561","1681","529156","314.78643664485423"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","0","0","0","0","11","0","0"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","1","1.3","0.011075949367088608","0.09531645569620262","20","58","2.9"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","2","1.35","0.010443037974683543","0.09528481012658219","20","54","2.7"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","3","1.4054054054054055","0.021553198768388643","0.09519329456038284","37","226","6.108108108108108"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","4","1.6756756756756757","0.02172425590147109","0.0950650017105712","37","216","5.837837837837838"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","5","1.5942028985507246","0.04201064024949552","0.0951889561548338","69","862","12.492753623188406"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","6","1.855072463768116","0.04109337736195192","0.0951751972115209","69","806","11.681159420289855"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","7","1.696969696969697","0.0812715765247411","0.09524117759877304","132","3244","24.575757575757574"
"13","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","8","1.6852589641434264","0.15535327046245404","0.09525694689596065","251","12044","47.98406374501992"
"2","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","15","1.8191552647233789","1","0.09512195121951439","1681","528902","314.63533610945865"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","0","0","0","0","11","0","0"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","1","1.1363636363636365","0.013808975834292286","0.0948647871116225","22","90","4.090909090909091"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","2","1.3414634146341464","0.02763198518061129","0.09504476690336494","41","340","8.292682926829269"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","3","1.6585365853658536","0.028712565606668725","0.09501389317690656","41","344","8.390243902439025"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","4","1.9268292682926829","0.02531645569620253","0.0951528249459711","41","294","7.170731707317073"
"14","82","11","100","90","0.1","0.01","0.5","0","1","10","10","10","false","false","5","2.024390243902439","0.025779561593084283","0.09511423278789755","41","296","7.219512195121951"
