
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.7272727272727273","0.01093210586881473","0.7943613348676639","11","22","2"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.2","0.010126582278481013","0.795759493670886","10","0","0"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.9","0.013291139240506327","0.7892088607594937","10","0","0"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.6363636363636365","0.01323360184119678","0.7897008055235903","11","26","2.3636363636363638"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.6","0.013924050632911392","0.7894936708860759","10","26","2.6"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.1818181818181817","0.012658227848101266","0.7904775604142693","11","14","1.2727272727272727"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.769230769230769","0.016553067185978577","0.7933057448880234","13","8","0.6153846153846154"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.9","0.01329113924050633","0.7892088607594937","10","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.6","0.013924050632911392","0.7889240506329114","10","14","1.4"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.2","0.010126582278481013","0.795759493670886","10","0","0"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.8181818181818181","0.012082853855005753","0.8039413118527043","11","30","2.727272727272727"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.769230769230769","0.016553067185978577","0.7933057448880234","13","8","0.6153846153846154"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2","0.010932105868814728","0.7943613348676639","11","16","1.4545454545454546"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.2","0.010126582278481013","0.795759493670886","10","0","0"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.272727272727273","0.012658227848101266","0.7904775604142693","11","8","0.7272727272727273"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.8","0.013924050632911392","0.7889240506329114","10","0","0"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.2","0.010126582278481013","0.795759493670886","10","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.8","0.013924050632911394","0.7889240506329114","10","0","0"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.727272727272727","0.014384349827387804","0.7959148446490218","11","30","2.727272727272727"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.6","0.013291139240506327","0.7980379746835443","10","26","2.6"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.2","0.010126582278481011","0.795759493670886","10","0","0"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2","0.013233601841196778","0.7897008055235903","11","14","1.2727272727272727"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2","0.01150747986191024","0.7992807825086305","11","20","1.8181818181818181"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8181818181818181","0.009205983889528193","0.8086018411967779","11","24","2.1818181818181817"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2","0.011507479861910242","0.7992807825086305","11","20","1.8181818181818181"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","3.090909090909091","0.012658227848101266","0.7904775604142693","11","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.6","0.008227848101265823","0.8043037974683545","10","20","2"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","3.090909090909091","0.012658227848101266","0.7904775604142693","11","0","0"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.727272727272727","0.012082853855005753","0.7992807825086305","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","3.4615384615384617","0.016553067185978584","0.7933057448880234","13","0","0"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","3.090909090909091","0.012658227848101267","0.7904775604142693","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.3636363636363638","0.014384349827387804","0.8005753739930955","11","24","2.1818181818181817"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","3.090909090909091","0.012658227848101267","0.7904775604142693","11","0","0"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.727272727272727","0.012082853855005753","0.7992807825086305","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","3.4615384615384617","0.016553067185978584","0.7933057448880234","13","0","0"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.9230769230769231","0.016553067185978577","0.7895813047711782","13","28","2.1538461538461537"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.1","0.007594936708860761","0.8139873417721519","10","8","0.8"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.090909090909091","0.00805523590333717","0.8122266973532797","11","18","1.6363636363636365"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.727272727272727","0.012082853855005755","0.7992807825086305","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.2","0.008227848101265825","0.8139873417721519","10","8","0.8"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.909090909090909","0.0143843498273878","0.8005753739930955","11","0","0"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.090909090909091","0.007479861910241658","0.8122266973532797","11","16","1.4545454545454546"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.909090909090909","0.014384349827387804","0.8005753739930955","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.727272727272727","0.012082853855005753","0.7992807825086305","11","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.2","0.008227848101265823","0.8139873417721519","10","8","0.8"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.375","0.023338607594936705","0.8056566455696202","16","90","5.625"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.3846153846153846","0.016553067185978577","0.7895813047711782","13","22","1.6923076923076923"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.909090909090909","0.0143843498273878","0.8005753739930955","11","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.2","0.008227848101265822","0.8139873417721519","10","8","0.8"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.727272727272727","0.012082853855005755","0.7992807825086305","11","0","0"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.2857142857142856","0.01763110307414105","0.7938065099457505","14","36","2.5714285714285716"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.727272727272727","0.007479861910241658","0.8122266973532797","11","12","1.0909090909090908"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","3.142857142857143","0.020343580470162746","0.7921790235081374","14","24","1.7142857142857142"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.4375","0.020174050632911396","0.7924841772151898","16","58","3.625"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.3","0.008227848101265823","0.8139873417721519","10","6","0.6"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.4615384615384617","0.016553067185978577","0.7902385589094449","13","12","0.9230769230769231"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.2857142857142856","0.01763110307414105","0.7938065099457504","14","36","2.5714285714285716"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.727272727272727","0.007479861910241658","0.8122266973532797","11","12","1.0909090909090908"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.3","0.008860759493670885","0.8208227848101266","10","12","1.2"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.5384615384615383","0.016553067185978577","0.7902385589094449","13","0","0"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.9375","0.023338607594936705","0.8056566455696202","16","64","4"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.727272727272727","0.007479861910241658","0.8122266973532797","11","12","1.0909090909090908"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.4","0.016455696202531647","0.8062025316455697","15","28","1.8666666666666667"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.4285714285714284","0.017631103074141053","0.7938065099457504","14","24","1.7142857142857142"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.5384615384615383","0.016553067185978577","0.7902385589094449","13","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.4375","0.02056962025316456","0.7917721518987342","16","60","3.75"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.8181818181818183","0.007479861910241658","0.8122266973532797","11","6","0.5454545454545454"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.5384615384615383","0.016553067185978577","0.7902385589094449","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","3","0.008860759493670886","0.8208227848101266","10","0","0"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.5","0.017631103074141053","0.7938065099457505","14","22","1.5714285714285714"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.230769230769231","0.016066212268743916","0.7976874391431353","13","32","2.4615384615384617"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3","0.008860759493670886","0.8208227848101266","10","0","0"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.8181818181818183","0.00805523590333717","0.8119677790563866","11","8","0.7272727272727273"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.5384615384615383","0.016553067185978577","0.7902385589094449","13","0","0"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.4","0.016455696202531643","0.8062025316455697","15","28","1.8666666666666667"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.142857142857143","0.01763110307414105","0.797875226039783","14","12","0.8571428571428571"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3.4615384615384617","0.016553067185978584","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3","0.008860759493670888","0.8208227848101266","10","0","0"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.9375","0.019778481012658222","0.8028085443037974","16","50","3.125"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.4375","0.017405063291139236","0.7983583860759493","16","44","2.75"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3","0.008860759493670886","0.8208227848101266","10","0","0"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3","0.017631103074141053","0.7938065099457505","14","0","0"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.8181818181818183","0.00805523590333717","0.8119677790563866","11","8","0.7272727272727273"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3","0.008860759493670886","0.8208227848101266","10","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","21","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3","0.01763110307414105","0.7938065099457505","14","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","3","0.008860759493670886","0.8208227848101266","10","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","22","3.4615384615384617","0.016553067185978577","0.7933057448880234","13","0","0"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3","0.008860759493670888","0.8208227848101266","10","0","0"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.4","0.016455696202531647","0.8062025316455697","15","28","1.8666666666666667"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","3","0.017009493670886076","0.8049446202531645","16","32","2"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.4375","0.02056962025316456","0.7926621835443037","16","60","3.75"
"7","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.8181818181818183","0.00805523590333717","0.8119677790563866","11","8","0.7272727272727273"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","3","0.008860759493670886","0.8208227848101266","10","0","0"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","23","2.769230769230769","0.016553067185978577","0.7933057448880234","13","8","0.6153846153846154"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"6","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","3","0.017009493670886076","0.8049446202531645","16","32","2"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","24","2.769230769230769","0.01655306718597858","0.7933057448880234","13","8","0.6153846153846154"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.3333333333333335","0.017721518987341773","0.7974683544303798","15","16","1.0666666666666667"
"3","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","21","3","0.008860759493670888","0.8208227848101266","10","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"9","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.4","0.015189873417721518","0.8084810126582279","15","22","1.4666666666666666"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.5","0.020569620253164562","0.7926621835443037","16","50","3.125"
"2","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.0588235294117645","0.02122114668652271","0.7984735666418465","17","72","4.235294117647059"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.3333333333333335","0.017721518987341773","0.7974683544303798","15","16","1.0666666666666667"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","25","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","21","3.142857142857143","0.017631103074141053","0.797875226039783","14","12","0.8571428571428571"
"10","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","26","3.4615384615384617","0.01655306718597858","0.7933057448880234","13","0","0"
"8","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.625","0.020569620253164562","0.7926621835443037","16","42","2.625"
"4","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.3333333333333335","0.01940928270042194","0.7932911392405063","15","24","1.6"
"5","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","3.4705882352941178","0.019359642591213706","0.8003164556962026","17","14","0.8235294117647058"
"1","-20","-18","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","22","3.142857142857143","0.017631103074141046","0.797875226039783","14","12","0.8571428571428571"
