
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.230769230769231","0.009737098344693282","0.8559639727361246","13","4","0.3076923076923077"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2","0.006329113924050634","0.8557249712313003","11","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.3846153846153846","0.004381694255111977","0.8605647517039923","13","6","0.46153846153846156"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2","0.006856540084388185","0.8539556962025316","12","4","0.3333333333333333"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","1.7272727272727273","0.005178365937859609","0.8588319907940161","11","0","0"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.230769230769231","0.009737098344693282","0.8559639727361246","13","4","0.3076923076923077"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.3846153846153846","0.009250243427458619","0.8520204479065239","13","8","0.6153846153846154"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.6428571428571428","0.0063291139240506345","0.8544303797468354","14","8","0.5714285714285714"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.8571428571428572","0.0076853526220614825","0.8544303797468354","14","10","0.7142857142857143"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.4615384615384615","0.004381694255111977","0.8610029211295034","13","4","0.3076923076923077"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.5","0.006856540084388185","0.8539556962025316","12","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2","0.006329113924050634","0.8557249712313003","11","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","1.7272727272727273","0.005178365937859608","0.8588319907940161","11","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.9230769230769231","0.0063291139240506345","0.8566212268743914","13","6","0.46153846153846156"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.230769230769231","0.009737098344693282","0.8559639727361246","13","4","0.3076923076923077"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","1.7272727272727273","0.005178365937859608","0.8588319907940161","11","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8571428571428572","0.0081374321880651","0.8538200723327305","14","12","0.8571428571428571"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2","0.006329113924050633","0.8557249712313003","11","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.9230769230769231","0.0063291139240506345","0.8566212268743914","13","6","0.46153846153846156"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.142857142857143","0.0063291139240506345","0.8544303797468354","14","2","0.14285714285714285"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.6153846153846154","0.004381694255111977","0.8610029211295034","13","2","0.15384615384615385"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","1.7272727272727273","0.005178365937859609","0.8588319907940161","11","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.8571428571428572","0.006329113924050634","0.8548372513562387","14","6","0.42857142857142855"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.142857142857143","0.006329113924050634","0.8544303797468354","14","2","0.14285714285714285"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","1.7272727272727273","0.005178365937859609","0.8588319907940161","11","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2","0.006329113924050634","0.8557249712313004","11","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","1.9230769230769231","0.0063291139240506345","0.857935735150925","13","6","0.46153846153846156"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.2857142857142856","0.0081374321880651","0.8554475587703436","14","10","0.7142857142857143"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","1.9090909090909092","0.005753739930955121","0.8554660529344074","11","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2","0.006329113924050634","0.8557249712313003","11","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2","0.006329113924050634","0.8548372513562388","14","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","1.9230769230769231","0.006329113924050634","0.857935735150925","13","6","0.46153846153846156"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2","0.006329113924050635","0.8557249712313003","11","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2","0.006329113924050633","0.8548372513562387","14","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.357142857142857","0.008589511754068715","0.8534132007233273","14","10","0.7142857142857143"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2","0.006329113924050633","0.8557249712313003","11","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.357142857142857","0.008589511754068715","0.8534132007233273","14","10","0.7142857142857143"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.5","0.0122626582278481","0.8558544303797468","16","20","1.25"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2","0.0063291139240506345","0.857935735150925","13","4","0.3076923076923077"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2","0.006329113924050634","0.8557249712313003","11","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2","0.006329113924050634","0.857935735150925","13","4","0.3076923076923077"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2","0.006329113924050633","0.8557249712313003","11","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2","0.008016877637130803","0.8540506329113924","15","2","0.13333333333333333"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","1.8333333333333333","0.007383966244725739","0.8546677215189873","12","8","0.6666666666666666"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.5625","0.0122626582278481","0.8558544303797468","16","6","0.375"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2","0.006329113924050633","0.8557249712313003","11","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","21","1.9166666666666667","0.007383966244725738","0.8546677215189873","12","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.4615384615384617","0.009250243427458617","0.8520204479065239","13","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2","0.008016877637130802","0.8540506329113924","15","2","0.13333333333333333"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2","0.006329113924050634","0.857935735150925","13","4","0.3076923076923077"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.5625","0.0122626582278481","0.8558544303797468","16","6","0.375"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.4615384615384617","0.009250243427458619","0.8520204479065239","13","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.25","0.010680379746835441","0.8522943037974684","16","18","1.125"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.4615384615384617","0.009250243427458617","0.8520204479065239","13","0","0"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.5625","0.0122626582278481","0.8558544303797468","16","6","0.375"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2","0.008016877637130802","0.8540506329113924","15","2","0.13333333333333333"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.076923076923077","0.0063291139240506345","0.857935735150925","13","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","1.7692307692307692","0.004381694255111977","0.8610029211295034","13","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","22","1.9230769230769231","0.008276533592989289","0.8559639727361246","13","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","1.9166666666666667","0.006329113924050633","0.8579905063291139","12","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.5","0.006329113924050633","0.8544303797468354","14","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.076923076923077","0.0063291139240506345","0.857935735150925","13","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.3125","0.010680379746835443","0.8522943037974684","16","16","1"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","23","1.9230769230769231","0.008276533592989289","0.8559639727361246","13","0","0"
"2","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.5625","0.0122626582278481","0.8558544303797468","16","6","0.375"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","1.9166666666666667","0.006329113924050633","0.8579905063291139","12","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.076923076923077","0.006329113924050633","0.857935735150925","13","0","0"
"4","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.3846153846153846","0.009250243427458619","0.8520204479065239","13","2","0.15384615384615385"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.5","0.006329113924050634","0.8544303797468354","14","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","24","1.9230769230769231","0.008276533592989289","0.8559639727361247","13","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.375","0.010680379746835441","0.8522943037974684","16","10","0.625"
"1","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.4","0.008016877637130803","0.8540506329113924","15","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","1.9166666666666667","0.0063291139240506345","0.8579905063291139","12","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.5","0.0063291139240506345","0.8544303797468354","14","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.076923076923077","0.0063291139240506345","0.857935735150925","13","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","25","1.9230769230769231","0.00827653359298929","0.8559639727361246","13","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","17","1.7857142857142858","0.0054249547920434005","0.8607368896925859","14","4","0.2857142857142857"
"5","82","11","100","10","0.1","0.01","0.1","0","1","10","10","10","false","false","20","1.9166666666666667","0.006329113924050633","0.857990506329114","12","0","0"
