
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.5454545454545454","0.005178365937859609","0.09528193325661671","11","12","1.0909090909090908"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.4545454545454546","0.006329113924050633","0.09531070195627156","11","8","0.7272727272727273"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.7272727272727273","0.005178365937859609","0.09508055235903334","11","8","0.7272727272727273"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.8181818181818181","0.004602991944764097","0.09470655926352123","11","2","0.18181818181818182"
"9","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.4","0.010443037974683546","0.09512658227848125","20","52","2.6"
"4","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.5454545454545454","0.004027617951668585","0.09562715765247409","11","6","0.5454545454545454"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.4545454545454546","0.003452243958573073","0.09470655926352123","11","12","1.0909090909090908"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.5454545454545454","0.0046029919447640975","0.09545454545454557","11","10","0.9090909090909091"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.8181818181818181","0.0046029919447640975","0.09470655926352123","11","2","0.18181818181818182"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8181818181818181","0.006329113924050634","0.09531070195627156","11","6","0.5454545454545454"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.7272727272727273","0.005178365937859609","0.0955696202531644","11","4","0.36363636363636365"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.1818181818181819","0.005178365937859609","0.0951956271576524","11","14","1.2727272727272727"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.5454545454545454","0.0034522439585730727","0.09470655926352134","11","10","0.9090909090909091"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8181818181818181","0.0046029919447640975","0.09470655926352123","11","2","0.18181818181818182"
"7","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.9090909090909092","0.004602991944764097","0.09522439585730713","11","0","0"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.7272727272727273","0.0046029919447640975","0.0957134637514383","11","2","0.18181818181818182"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.8181818181818181","0.006329113924050633","0.09531070195627156","11","6","0.5454545454545454"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.2380952380952381","0.018685955394816153","0.09495177817962619","21","114","5.428571428571429"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8181818181818181","0.005178365937859609","0.09548331415420008","11","10","0.9090909090909091"
"9","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.4","0.011392405063291138","0.09517405063291151","20","58","2.9"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.2727272727272727","0.005178365937859609","0.09519562715765228","11","12","1.0909090909090908"
"3","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.8181818181818181","0.005753739930955121","0.0950517836593785","11","4","0.36363636363636365"
"2","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.7272727272727273","0.0034522439585730727","0.09551208285385504","11","2","0.18181818181818182"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.5454545454545454","0.005178365937859608","0.09493670886075956","11","16","1.4545454545454546"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.8181818181818181","0.0046029919447640975","0.09470655926352123","11","2","0.18181818181818182"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.9090909090909092","0.005753739930955121","0.0954833141542003","11","10","0.9090909090909091"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.8181818181818181","0.0046029919447640975","0.09470655926352123","11","2","0.18181818181818182"
"8","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.5454545454545454","0.005178365937859609","0.0951956271576524","11","10","0.9090909090909091"
"5","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.5454545454545454","0.0046029919447640975","0.09490794016110471","11","14","1.2727272727272727"
"1","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.9090909090909092","0.005753739930955121","0.09548331415420008","11","10","0.9090909090909091"
"10","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8181818181818181","0.0046029919447640975","0.09470655926352123","11","2","0.18181818181818182"
"6","82","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.4285714285714286","0.013261000602772754","0.09481615430982515","21","72","3.4285714285714284"
