
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.3","0.225","0.03749999999999998","20","6","0.3"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","2","1.3","0.2","0.03749999999999987","20","4","0.2"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.1","0","0.03500000000000014","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.3","0.15","0.04124999999999979","20","2","0.1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.1","0.05","0.025000000000000133","10","0","0"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.1","0.05","0.025000000000000133","10","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.4","0.2","0.03499999999999981","20","4","0.2"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.1","0","0.03500000000000014","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.55","0.2","0.03749999999999987","20","2","0.1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.1","0.05","0.025000000000000133","10","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.1578947368421053","0.18421052631578946","0.046052631578947234","19","12","0.631578947368421"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.45","0.225","0.03749999999999998","20","2","0.1"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.4","0.15","0.04125000000000001","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.55","0.2","0.03749999999999987","20","2","0.1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.1","0.05","0.025000000000000133","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","3","1.3","0.2","0.03749999999999987","20","4","0.2"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.5","0.225","0.03749999999999998","20","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.4","0.15","0.04124999999999979","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.4","0.125","0.03749999999999987","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.1578947368421053","0.18421052631578946","0.046052631578947234","19","12","0.631578947368421"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.55","0.2","0.03749999999999987","20","2","0.1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.1","0.05","0.025000000000000133","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.4","0.15","0.04125000000000001","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","4","1.3","0.175","0.03874999999999995","20","4","0.2"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.1","0.05","0.025000000000000133","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.5","0.225","0.03749999999999987","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.4","0.125","0.03749999999999987","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.7","0.2","0.03749999999999987","20","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.4","0.15","0.04125000000000001","20","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.5","0.225","0.03749999999999987","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.7","0.2","0.03749999999999987","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.4","0.125","0.03749999999999998","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.1578947368421053","0.07894736842105263","0.04868421052631566","19","4","0.21052631578947367"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","5","1.4","0.175","0.03624999999999989","20","4","0.2"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.5","0.225","0.03749999999999987","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.7","0.2","0.03749999999999987","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.5","0.175","0.036250000000000115","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","6","1.1578947368421053","0.02631578947368421","0.04999999999999982","19","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.7","0.2","0.03749999999999987","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.2","0.2","0.043749999999999956","20","10","0.5"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.05","0.125","0.03499999999999992","20","8","0.4"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.4","0.125","0.03749999999999998","20","0","0"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.263157894736842","0.21052631578947367","0.027631578947368562","19","6","0.3157894736842105"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.35","0.15","0.04124999999999979","20","2","0.1"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.1578947368421053","0.02631578947368421","0.04999999999999993","19","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","7","1.5","0.175","0.03624999999999989","20","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.6","0.2","0.03749999999999987","20","2","0.1"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.1","0.1","0.03499999999999981","20","4","0.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.35","0.125","0.04124999999999979","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.1578947368421053","0.02631578947368421","0.04999999999999993","19","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.5","0.175","0.03624999999999989","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.35","0.2","0.0462499999999999","20","8","0.4"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.7","0.2","0.03749999999999987","20","0","0"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.263157894736842","0.13157894736842105","0.03026315789473677","19","2","0.10526315789473684"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","8","1.35","0.125","0.03749999999999987","20","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.5","0.175","0.03624999999999989","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","12","1.35","0.175","0.043749999999999956","20","6","0.3"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.2","0.1","0.03749999999999987","20","2","0.1"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.35","0.175","0.043749999999999845","20","6","0.3"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.5","0.175","0.03624999999999989","20","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","13","1.2","0.225","0.03874999999999995","20","14","0.7"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","9","1.35","0.125","0.03749999999999998","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.4","0.175","0.043749999999999845","20","4","0.2"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.2","0.05","0.0399999999999997","20","2","0.1"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.5","0.175","0.03624999999999989","20","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.45","0.175","0.043749999999999845","20","2","0.1"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","10","1.35","0.125","0.03749999999999987","20","0","0"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","1","1","1","false","false","11","1.2","0.05","0.039999999999999813","20","2","0.1"
