
"run.number","line1","line2","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.7","0.011392405063291138","0.08822784810126583","10","24","2.4"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.1","0.01139240506329114","0.08822784810126572","10","34","3.4"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.3","0.008227848101265823","0.08949367088607596","10","22","2.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.9","0.008860759493670886","0.088860759493671","10","14","1.4"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.6","0.012025316455696204","0.08914556962025322","10","30","3"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.4","0.00949367088607595","0.08958860759493681","10","24","2.4"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","2.8","0.01518987341772152","0.0879113924050634","10","24","2.4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.1","0.008860759493670886","0.08886075949367078","10","6","0.6"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.9","0.012025316455696202","0.08882911392405057","10","26","2.6"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.4","0.010126582278481015","0.08876582278481016","10","28","2.8"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.6","0.012025316455696202","0.08848101265822783","10","24","2.4"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.8","0.008227848101265823","0.08949367088607596","10","4","0.4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.2","0.008860759493670886","0.08886075949367078","10","2","0.2"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.4","0.012025316455696202","0.0891455696202531","10","18","1.8"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.8","0.012658227848101267","0.08813291139240498","10","18","1.8"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.5","0.012658227848101267","0.08879746835443014","10","34","3.4"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.6","0.012025316455696202","0.08848101265822805","10","24","2.4"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.1","0.006962025316455697","0.09018987341772144","10","22","2.2"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","2.4","0.008860759493670886","0.08952531645569639","10","14","1.4"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.7","0.008227848101265822","0.08962025316455713","10","14","1.4"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.4","0.012025316455696204","0.0891455696202531","10","18","1.8"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","1","1.25","0.024999999999999998","0.0891455696202531","20","148","7.4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.2","0.008860759493670888","0.088860759493671","10","2","0.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","3.1","0.012658227848101264","0.08813291139240498","10","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.8","0.0120253164556962","0.08848101265822783","10","14","1.4"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.4","0.012025316455696202","0.0891455696202531","10","18","1.8"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","3.1","0.012658227848101267","0.0881329113924052","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.6","0.008860759493670885","0.08886075949367078","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.7","0.006962025316455697","0.0903164556962025","10","12","1.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","3.1","0.012658227848101267","0.0881329113924052","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.3","0.00569620253164557","0.09145569620253158","10","14","1.4"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.8","0.011392405063291141","0.08851265822784815","10","12","1.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","3.1","0.012658227848101267","0.08813291139240498","10","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.368421052631579","0.017988007994670218","0.09038974017321788","19","94","4.947368421052632"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.4","0.013924050632911392","0.08838607594936698","10","22","2.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.6","0.008860759493670886","0.08886075949367067","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.7","0.006962025316455696","0.09031645569620239","10","12","1.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","3.1","0.012658227848101267","0.0881329113924052","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.4","0.013924050632911392","0.0883860759493672","10","22","2.2"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.3","0.005063291139240507","0.09246835443037982","10","10","1"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.9","0.006962025316455697","0.0903164556962025","10","10","1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.8","0.011392405063291141","0.08892405063291131","10","14","1.4"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","3.1","0.013924050632911394","0.0883860759493672","10","14","1.4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.6","0.008860759493670886","0.088860759493671","10","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.4736842105263157","0.01965356429047302","0.09032311792138581","19","100","5.2631578947368425"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","2","1.35","0.02563291139240506","0.08985759493670875","20","146","7.3"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.9","0.006962025316455697","0.09031645569620272","10","10","1"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","3.1","0.014556962025316455","0.08819620253164562","10","16","1.6"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.4210526315789473","0.020986009327115255","0.09005662891405708","19","116","6.105263157894737"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.8","0.009493670886075948","0.08851265822784815","10","8","0.8"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.6","0.008860759493670888","0.08886075949367078","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","3.3","0.014556962025316455","0.0881962025316454","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.6","0.008860759493670885","0.08886075949367078","10","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.8","0.00949367088607595","0.08857594936708879","10","8","0.8"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","3.3","0.014556962025316455","0.08819620253164562","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.6","0.008860759493670886","0.088860759493671","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.9","0.006329113924050634","0.09091772151898725","10","8","0.8"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","3.3","0.014556962025316459","0.0881962025316454","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.6","0.008860759493670885","0.088860759493671","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3.3","0.014556962025316459","0.08819620253164562","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.3","0.006329113924050634","0.09091772151898747","10","2","0.2"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.3","0.014556962025316459","0.08819620253164562","10","0","0"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","2.2","0.01550632911392405","0.09126582278481021","20","82","4.1"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.3","0.014556962025316455","0.08819620253164562","10","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8","0.006962025316455696","0.09044303797468345","10","8","0.8"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.3","0.006329113924050634","0.09091772151898725","10","2","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.6","0.008860759493670888","0.08886075949367078","10","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","3","1.45","0.022784810126582275","0.09049050632911393","20","124","6.2"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.2","0.021835443037974685","0.08920886075949352","20","94","4.7"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.6842105263157894","0.01865423051299134","0.09042305129913386","19","86","4.526315789473684"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.3","0.006329113924050634","0.09091772151898725","10","2","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.3","0.006329113924050634","0.09091772151898747","10","2","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.5263157894736843","0.017654896735509663","0.09065622918054628","19","86","4.526315789473684"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.3","0.006329113924050634","0.09091772151898747","10","2","0.2"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","22","2.6","0.008860759493670888","0.088860759493671","10","0","0"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.3","0.014240506329113922","0.09142405063291137","20","68","3.4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","23","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","24","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","25","2.6","0.008860759493670886","0.088860759493671","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.3","0.02246835443037975","0.08946202531645542","20","80","4"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","26","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","4","1.85","0.022784810126582282","0.09049050632911393","20","98","4.9"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.7","0.014240506329113922","0.09142405063291137","20","36","1.8"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.736842105263158","0.016322451698867417","0.0922218520986009","19","80","4.2105263157894735"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","27","2.6","0.008860759493670886","0.08886075949367123","10","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","1.4210526315789473","0.014656895403064626","0.09392071952031955","19","74","3.8947368421052633"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","28","2.6","0.008860759493670886","0.088860759493671","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","29","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.473684210526316","0.014656895403064623","0.09112258494337111","19","58","3.0526315789473686"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","30","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","31","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.35","0.02151898734177215","0.08919303797468348","20","70","3.5"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.7894736842105263","0.016655562958027982","0.09218854097268492","19","80","4.2105263157894735"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","32","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.5555555555555556","0.014416315049226445","0.09087552742616034","18","64","3.5555555555555554"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.3157894736842106","0.024317121918720853","0.08870752831445694","19","84","4.421052631578948"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","33","2.6","0.008860759493670886","0.088860759493671","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","34","2.6","0.008860759493670885","0.08886075949367078","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.35","0.021518987341772152","0.08919303797468348","20","70","3.5"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","35","2.6","0.008860759493670888","0.088860759493671","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","36","2.6","0.008860759493670885","0.08886075949367123","10","0","0"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","5","1.85","0.02341772151898734","0.0901740506329114","20","102","5.1"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","37","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.7894736842105263","0.018654230512991338","0.09177215189873422","19","94","4.947368421052632"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","38","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.4210526315789473","0.023984010659560292","0.08874083944037303","19","66","3.473684210526316"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","1.75","0.015506329113924047","0.09207278481012615","20","78","3.9"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","39","2.6","0.008860759493670886","0.08886075949367123","10","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","1.631578947368421","0.013324450366422389","0.09483677548301106","19","58","3.0526315789473686"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","40","2.6","0.008860759493670886","0.08886075949367078","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","2.5","0.019936708860759496","0.09026898734177224","20","50","2.5"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","1.5555555555555556","0.012658227848101266","0.09135021097046425","18","56","3.111111111111111"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","41","2.6","0.008860759493670885","0.08886075949367078","10","0","0"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","42","2.6","0.008860759493670885","0.08886075949367078","10","0","0"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.5","0.019936708860759492","0.09026898734177224","20","50","2.5"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.4210526315789473","0.021985343104596936","0.08982345103264466","19","58","3.0526315789473686"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.25","0.015189873417721517","0.09142405063291115","20","70","3.5"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","6","2.3","0.016139240506329117","0.09145569620253191","20","76","3.8"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.263157894736842","0.015656229180546304","0.09182211858760858","19","62","3.263157894736842"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.5789473684210527","0.021985343104596936","0.08982345103264489","19","42","2.210526315789474"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","1.631578947368421","0.013324450366422384","0.09417055296469024","19","62","3.263157894736842"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","1.5555555555555556","0.012658227848101267","0.09106891701828401","18","56","3.111111111111111"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","2.65","0.019936708860759485","0.09026898734177213","20","38","1.9"
"3","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","2.5789473684210527","0.02098600932711526","0.09008994003997339","19","36","1.894736842105263"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.85","0.01993670886075949","0.09026898734177191","20","0","0"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.4210526315789473","0.013657561625582947","0.09267155229846746","19","44","2.3157894736842106"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","7","2.45","0.01582278481012659","0.09161392405063284","20","70","3.5"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","17","2.7","0.015506329113924047","0.09145569620253169","20","70","3.5"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2","0.02640144665461121","0.09254972875226075","35","242","6.914285714285715"
"7","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.85","0.01993670886075949","0.09026898734177213","20","0","0"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","1.8421052631578947","0.013324450366422385","0.0941705529646899","19","56","2.9473684210526314"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.4210526315789473","0.01465689540306462","0.09272151898734182","19","50","2.6315789473684212"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.95","0.015822784810126583","0.09161392405063284","20","62","3.1"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","1.9444444444444444","0.01160337552742616","0.09217651195499288","18","40","2.2222222222222223"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","18","2.9","0.012341772151898736","0.09378164556962043","20","54","2.7"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","1.9473684210526316","0.012991339107261827","0.09400399733510989","19","50","2.6315789473684212"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","13","2.8947368421052633","0.014323784143904065","0.09277148567621596","19","46","2.4210526315789473"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.95","0.014873417721518989","0.09174050632911379","20","56","2.8"
"6","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","8","2.3947368421052633","0.030146568954030655","0.09161392405063307","38","296","7.7894736842105265"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","9","2.057142857142857","0.026039783001808318","0.09260397830018097","35","220","6.285714285714286"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","1.9444444444444444","0.01160337552742616","0.09217651195499299","18","34","1.8888888888888888"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","19","2.9","0.012341772151898734","0.09378164556962021","20","54","2.7"
"1","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","43","1.8421052631578947","0.023650899400399737","0.08890739506995349","19","104","5.473684210526316"
"2","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","3","0.014873417721518989","0.09174050632911379","20","54","2.7"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","11","2.3157894736842106","0.012991339107261825","0.09437041972018667","19","34","1.7894736842105263"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","20","2.9","0.0120253164556962","0.09368670886075936","20","52","2.6"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","14","3.3684210526315788","0.014323784143904061","0.09277148567621574","19","4","0.21052631578947367"
"5","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","21","2.9","0.012025316455696202","0.09368670886075958","20","52","2.6"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","3.3684210526315788","0.013990672884743503","0.09260493004663539","19","2","0.10526315789473684"
"10","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","12","2.3157894736842106","0.012658227848101266","0.09437041972018645","19","32","1.6842105263157894"
"8","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","16","3.3684210526315788","0.013990672884743505","0.09260493004663561","19","2","0.10526315789473684"
"9","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","15","2.4444444444444446","0.011251758087201125","0.09217651195499299","18","28","1.5555555555555556"
"4","-20","-18","11","100","90","0.1","0.01","0.1","0","1","10","10","10","false","false","10","2.085714285714286","0.024050632911392405","0.09305605786618465","35","200","5.714285714285714"
