
"run.number","green.patches","initial.villages","fertile.land","barren.land","tribute","probability.fragment","probability.grow","probability.death","probability.attack","placement.distance","moving.distance","conquering.area","links","labels","step","average.hierarchy","social.circumscription","environmental.circumscription","count.villages","all.visible.rivals","average.visible.rivals"
"10","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","22","1.125","0.09375","0.8296874999999999","16","2","0.125"
"5","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.0833333333333333","0.041666666666666664","0.84375","12","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.25","0.125","0.84375","16","0","0"
"9","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.3333333333333333","0.13333333333333333","0.8099999999999999","15","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.1428571428571428","0.07142857142857142","0.8357142857142856","14","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","30","1","0","0.84375","12","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","15","1.0833333333333333","0.041666666666666664","0.84375","12","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","21","1","0","0.8839285714285714","14","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","18","1.25","0.125","0.84375","16","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","23","1.125","0.0625","0.84375","16","0","0"
"1","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1","0.041666666666666664","0.88125","12","2","0.16666666666666666"
"9","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.3333333333333333","0.13333333333333333","0.81","15","0","0"
"2","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","14","1.0769230769230769","0.038461538461538464","0.8826923076923077","13","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","17","1.1428571428571428","0.07142857142857142","0.8357142857142856","14","0","0"
"7","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","31","1","0","0.84375","12","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","19","1.25","0.125","0.84375","16","0","0"
"6","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","22","1","0","0.8839285714285714","14","0","0"
"5","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","16","1.0833333333333333","0.041666666666666664","0.84375","12","0","0"
"10","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","24","1.125","0.0625","0.84375","16","0","0"
"3","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","18","1.1428571428571428","0.07142857142857142","0.8357142857142856","14","0","0"
"8","82","11","100","10","0.1","0.01","0.1","0","1","1","1","1","false","false","20","1.25","0.125","0.84375","16","0","0"
